"Step","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_3","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_3","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_3","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_3__MAX"
"56165536","","","","","","","0.0625","0.0625","0.0625"
"56166016","","","","1","1","1","","",""
"56166368","1","1","1","","","","","",""
"56178016","","","","","","","0.056640625","0.056640625","0.056640625"
"56178944","1","1","1","","","","","",""
"56179168","","","","0.994140625","0.994140625","0.994140625","","",""
"56191264","1","1","1","","","","","",""
"56191520","","","","","","","0.03125","0.03125","0.03125"
"56191552","","","","0.994140625","0.994140625","0.994140625","","",""
"56202976","1","1","1","","","","","",""
"56204448","","","","1","1","1","","",""
"56204640","","","","","","","0.03125","0.03125","0.03125"
"56217024","","","","","","","0.03125","0.03125","0.03125"
"56217280","1","1","1","","","","","",""
"56217472","","","","1","1","1","","",""
"56229792","","","","","","","0","0","0"
"56230080","","","","1","1","1","","",""
"56230144","1","1","1","","","","","",""
"56242624","","","","1","1","1","","",""
"56242880","1","1","1","","","","","",""
"56242912","","","","","","","0.017578125","0.017578125","0.017578125"
"56254656","","","","1","1","1","","",""
"56255456","1","1","1","","","","","",""
"56255680","","","","","","","0.01171875","0.01171875","0.01171875"
"56266624","","","","1","1","1","","",""
"56267008","","","","","","","0.005859375","0.005859375","0.005859375"
"56268608","1","1","1","","","","","",""
"56280416","","","","","","","0","0","0"
"56281216","1","1","1","","","","","",""
"56281472","","","","1","1","1","","",""
"56293408","","","","","","","0","0","0"
"56293536","1","1","1","","","","","",""
"56294144","","","","1","1","1","","",""
"56305152","1","1","1","","","","","",""
"56307072","","","","1","1","1","","",""
"56307104","","","","","","","0","0","0"
"56319552","","","","","","","0.00390625","0.00390625","0.00390625"
"56319584","","","","1","1","1","","",""
"56319808","1","1","1","","","","","",""
"56330784","","","","","","","0.001953125","0.001953125","0.001953125"
"56331648","1","1","1","","","","","",""
"56332512","","","","1","1","1","","",""
"56344384","1","1","1","","","","","",""
"56345120","","","","","","","0.001953125","0.001953125","0.001953125"
"56345536","","","","1","1","1","","",""
"56356576","","","","","","","0.00390625","0.00390625","0.00390625"
"56358336","1","1","1","1","1","1","","",""
"56370848","1","1","1","","","","","",""
"56370912","","","","1","1","1","","",""
"56371136","","","","","","","0","0","0"
"56383072","","","","1","1","1","","",""
"56383520","","","","","","","0","0","0"
"56383840","1","1","1","","","","","",""
"56395744","1","1","1","","","","","",""
"56396128","","","","","","","0","0","0"
"56396608","","","","1","1","1","","",""
"56408640","1","1","1","","","","","",""
"56409472","","","","1","1","1","","",""
"56409504","","","","","","","0","0","0"
"56421856","","","","1","1","1","","",""
"56422304","1","1","1","","","","0","0","0"
"56434816","","","","","","","0.015625","0.015625","0.015625"
"56434944","1","1","1","","","","","",""
"56435168","","","","1","1","1","","",""
"56447008","","","","1","1","1","","",""
"56447424","1","1","1","","","","","",""
"56447584","","","","","","","0.001953125","0.001953125","0.001953125"
"56457696","","","","1","1","1","","",""
"56460384","","","","","","","0.025390625","0.025390625","0.025390625"
"56460512","1","1","1","","","","","",""
"56471520","","","","1","1","1","","",""
"56472960","1","1","1","","","","","",""
"56473280","","","","","","","0.015625","0.015625","0.015625"
"56485472","1","1","1","","","","","",""
"56486304","","","","1","1","1","","",""
"56486368","","","","","","","0.017578125","0.017578125","0.017578125"
"56498848","","","","","","","0.017578125","0.017578125","0.017578125"
"56499104","1","1","1","1","1","1","","",""
"56511424","","","","1","1","1","","",""
"56511584","","","","","","","0","0","0"
"56511968","1","1","1","","","","","",""
"56522784","","","","1","1","1","","",""
"56524512","1","1","1","","","","","",""
"56524576","","","","","","","0.005859375","0.005859375","0.005859375"
"56535968","","","","","","","0","0","0"
"56536928","","","","1","1","1","","",""
"56537056","1","1","1","","","","","",""
"56549184","1","1","1","","","","","",""
"56549408","","","","","","","0","0","0"
"56550304","","","","1","1","1","","",""
"56561728","","","","","","","0","0","0"
"56562208","","","","1","1","1","","",""
"56562784","1","1","1","","","","","",""
"56575168","1","1","1","","","","","",""
"56575552","","","","1","1","1","","",""
"56575648","","","","","","","0","0","0"
"56588064","","","","","","","0","0","0"
"56588384","","","","1","1","1","","",""
"56588704","1","1","1","","","","","",""
"56600288","1","1","1","","","","","",""
"56600704","","","","1","1","1","","",""
"56601408","","","","","","","0","0","0"
"56612160","","","","","","","0","0","0"
"56614240","","","","1","1","1","","",""
"56614368","1","1","1","","","","","",""
"56624992","1","1","1","","","","","",""
"56625376","","","","1","1","1","","",""
"56625760","","","","","","","0","0","0"
"56639232","","","","1","1","1","","",""
"56639360","","","","","","","0","0","0"
"56639424","1","1","1","","","","","",""
"56651264","1","1","1","","","","","",""
"56652064","","","","1","1","1","","",""
"56652288","","","","","","","0","0","0"
"56664032","","","","1","1","1","","",""
"56664384","1","1","1","","","","","",""
"56665376","","","","","","","0","0","0"
"56676832","1","1","1","","","","","",""
"56677856","","","","1","1","1","","",""
"56677920","","","","","","","0","0","0"
"56689984","1","1","1","","","","","",""
"56691008","","","","1","1","1","","",""
"56691168","","","","","","","0","0","0"
"56702176","","","","","","","0","0","0"
"56703808","","","","1","1","1","","",""
"56703968","1","1","1","","","","","",""
"56714336","1","1","1","","","","","",""
"56715936","","","","","","","0","0","0"
"56716384","","","","1","1","1","","",""
"56727392","","","","1","1","1","","",""
"56728192","","","","","","","0.013671875","0.013671875","0.013671875"
"56729472","1","1","1","","","","","",""
"56738336","1","1","1","","","","","",""
"56740480","","","","1","1","1","","",""
"56741760","","","","","","","0.02734375","0.02734375","0.02734375"
"56753728","","","","","","","0.01171875","0.01171875","0.01171875"
"56754336","","","","1","1","1","","",""
"56755136","1","1","1","","","","","",""
"56767584","","","","","","","0","0","0"
"56767936","1","1","1","","","","","",""
"56767968","","","","1","1","1","","",""
"56779264","","","","","","","0","0","0"
"56780224","","","","1","1","1","","",""
"56780448","1","1","1","","","","","",""
"56791648","1","1","1","","","","","",""
"56792736","","","","","","","0","0","0"
"56793248","","","","1","1","1","","",""
"56805472","","","","","","","0","0","0"
"56805888","","","","1","1","1","","",""
"56806336","1","1","1","","","","","",""
"56817888","1","1","1","","","","","",""
"56818432","","","","","","","0","0","0"
"56818560","","","","1","1","1","","",""
"56830784","","","","","","","0","0","0"
"56831680","","","","1","1","1","","",""
"56831936","1","1","1","","","","","",""
"56844064","1","1","1","","","","","",""
"56844256","","","","1","1","1","0","0","0"
"56856576","","","","","","","0","0","0"
"56857120","1","1","1","","","","","",""
"56857504","","","","1","1","1","","",""
"56868832","","","","1","1","1","","",""
"56868896","1","1","1","","","","","",""
"56870240","","","","","","","0","0","0"
"56881312","1","1","1","","","","","",""
"56882144","","","","1","1","1","","",""
"56882848","","","","","","","0","0","0"
"56895520","","","","0.994140625","0.994140625","0.994140625","","",""
"56895776","1","1","1","","","","","",""
"56895872","","","","","","","0","0","0"
"56907328","1","1","1","","","","","",""
"56907360","","","","","","","0","0","0"
"56908288","","","","1","1","1","","",""
"56919776","","","","","","","0","0","0"
"56920928","","","","1","1","1","","",""
"56920992","1","1","1","","","","","",""
"56932864","","","","","","","0","0","0"
"56933024","","","","1","1","1","","",""
"56934304","1","1","1","","","","","",""
"56946336","1","1","1","","","","","",""
"56946912","","","","1","1","1","","",""
"56947104","","","","","","","0.017578125","0.017578125","0.017578125"
"56958368","1","1","1","","","","","",""
"56959136","","","","","","","0.01953125","0.01953125","0.01953125"
"56959360","","","","1","1","1","","",""
"56970912","1","1","1","","","","","",""
"56971776","","","","1","1","1","","",""
"56972416","","","","","","","0.025390625","0.025390625","0.025390625"
"56983744","1","1","1","","","","","",""
"56985472","","","","","","","0.013671875","0.013671875","0.013671875"
"56985536","","","","1","1","1","","",""
"56997888","","","","1","1","1","","",""
"56998208","1","1","1","","","","","",""
"56998272","","","","","","","0.025390625","0.025390625","0.025390625"
"57010176","","","","","","","0.03125","0.03125","0.03125"
"57010688","","","","1","1","1","","",""
"57011168","1","1","1","","","","","",""
"57022240","","","","","","","0.0078125","0.0078125","0.0078125"
"57022944","","","","1","1","1","","",""
"57023904","1","1","1","","","","","",""
"57036352","","","","1","1","1","","",""
"57036704","","","","","","","0","0","0"
"57036768","1","1","1","","","","","",""
"57047008","","","","","","","0","0","0"
"57047520","","","","1","1","1","","",""
"57049344","1","1","1","","","","","",""
"57062208","","","","1","1","1","","",""
"57062368","1","1","1","","","","0","0","0"
"57074336","","","","1","1","1","","",""
"57074752","1","1","1","","","","","",""
"57074816","","","","","","","0.029296875","0.029296875","0.029296875"
"57086944","","","","","","","0.02734375","0.02734375","0.02734375"
"57087008","","","","1","1","1","","",""
"57087616","1","1","1","","","","","",""
"57099296","1","1","1","","","","","",""
"57099392","","","","1","1","1","","",""
"57100608","","","","","","","0.025390625","0.025390625","0.025390625"
"57112928","","","","1","1","1","","",""
"57113376","","","","","","","0.044921875","0.044921875","0.044921875"
"57113472","1","1","1","","","","","",""
"57124896","","","","","","","0.0859375","0.0859375","0.0859375"
"57125888","","","","1","1","1","","",""
"57126016","1","1","1","","","","","",""
"57139008","1","1","1","","","","0.15625","0.15625","0.15625"
"57139136","","","","1","1","1","","",""
"57151072","","","","1","1","1","","",""
"57151552","","","","","","","0.15234375","0.15234375","0.15234375"
"57151968","1","1","1","","","","","",""
"57164032","1","1","1","","","","","",""
"57164064","","","","","","","0.185546875","0.185546875","0.185546875"
"57164704","","","","1","1","1","","",""
"57177088","","","","","","","0.21875","0.21875","0.21875"
"57177120","","","","1","1","1","","",""
"57177152","1","1","1","","","","","",""
"57189728","1","1","1","","","","","",""
"57190112","","","","1","1","1","","",""
"57190208","","","","","","","0.20703125","0.20703125","0.20703125"
"57201920","","","","1","1","1","","",""
"57203008","1","1","1","","","","","",""
"57203136","","","","","","","0.21875","0.21875","0.21875"
"57215008","","","","","","","0.21875","0.21875","0.21875"
"57215552","","","","1","1","1","","",""
"57215616","1","1","1","","","","","",""
"57227680","","","","1","1","1","","",""
"57228160","","","","","","","0.21875","0.21875","0.21875"
"57228480","1","1","1","","","","","",""
"57240640","1","1","1","","","","","",""
"57240672","","","","1","1","1","","",""
"57241440","","","","","","","0.234375","0.234375","0.234375"
"57253536","","","","","","","0.220703125","0.220703125","0.220703125"
"57253760","","","","1","1","1","","",""
"57253888","1","1","1","","","","","",""
"57264000","","","","","","","0.224609375","0.224609375","0.224609375"
"57266688","","","","1","1","1","","",""
"57266848","1","1","1","","","","","",""
"57279296","","","","","","","0.224609375","0.224609375","0.224609375"
"57279360","1","1","1","","","","","",""
"57279872","","","","1","1","1","","",""
"57291552","","","","","","","0.2421875","0.2421875","0.2421875"
"57291648","","","","1","1","1","","",""
"57292608","1","1","1","","","","","",""
"57305216","1","1","1","","","","","",""
"57305376","","","","1","1","1","","",""
"57305440","","","","","","","0.23828125","0.23828125","0.23828125"
"57317088","","","","1","1","1","","",""
"57318048","","","","","","","0.234375","0.234375","0.234375"
"57318368","1","1","1","","","","","",""
"57330336","","","","","","","0.23046875","0.23046875","0.23046875"
"57330784","1","1","1","","","","","",""
"57330848","","","","1","1","1","","",""
"57342304","","","","","","","0.201171875","0.201171875","0.201171875"
"57343776","","","","1","1","1","","",""
"57343968","1","1","1","","","","","",""
"57354400","1","1","1","","","","","",""
"57356480","","","","","","","0.21875","0.21875","0.21875"
"57356768","","","","1","1","1","","",""
"57369056","","","","","","","0.21875","0.21875","0.21875"
"57369376","","","","1","1","1","","",""
"57369568","1","1","1","","","","","",""
"57382016","1","1","1","","","","","",""
"57382112","","","","","","","0.1953125","0.1953125","0.1953125"
"57382176","","","","1","1","1","","",""
"57393728","","","","1","1","1","","",""
"57394464","","","","","","","0.171875","0.171875","0.171875"
"57394592","1","1","1","","","","","",""
"57406144","","","","","","","0.125","0.125","0.125"
"57406304","1","1","1","","","","","",""
"57407904","","","","1","1","1","","",""
"57419744","","","","","","","0.107421875","0.107421875","0.107421875"
"57419968","","","","1","1","1","","",""
"57420032","1","1","1","","","","","",""
"57432576","","","","1","1","1","","",""
"57433216","1","1","1","","","","","",""
"57433504","","","","","","","0.115234375","0.115234375","0.115234375"
"57444128","","","","","","","0.123046875","0.123046875","0.123046875"
"57444352","1","1","1","","","","","",""
"57446368","","","","1","1","1","","",""
"57457536","1","1","1","","","","","",""
"57457664","","","","","","","0.10546875","0.10546875","0.10546875"
"57459168","","","","1","1","1","","",""
